id,activity,application,application_id,attachments,author.avatar,author.bot,author.clan,author.discriminator,author.flags,author.global_name,author.id,author.primary_guild,author.public_flags,author.username,call,channel_id,components,content,date,edited_timestamp,embeds.0.color,embeds.0.content_scan_version,embeds.0.fields.0.inline,embeds.0.fields.0.name,embeds.0.fields.0.value,embeds.0.fields.1.inline,embeds.0.fields.1.name,embeds.0.fields.1.value,embeds.0.fields.2.inline,embeds.0.fields.2.name,embeds.0.fields.2.value,embeds.0.fields.3.inline,embeds.0.fields.3.name,embeds.0.fields.3.value,embeds.0.fields.4.inline,embeds.0.fields.4.name,embeds.0.fields.4.value,embeds.0.fields.5.inline,embeds.0.fields.5.name,embeds.0.fields.5.value,embeds.0.fields.6.inline,embeds.0.fields.6.name,embeds.0.fields.6.value,embeds.0.fields.7.inline,embeds.0.fields.7.name,embeds.0.fields.7.value,embeds.0.timestamp,embeds.0.title,embeds.0.type,flags,interaction,mention_channels,mention_everyone,mentions,message_reference,nonce,pinned,position,reactions,referenced_message,resolved,role_subscription_data,sticker_items,stickers,thread,timestamp,tts,type,userName,webhook_id
1459334669140103218,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:54:58.250Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:54:57.790000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:54:58.250000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459334666162016350,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:54:57.540Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:54:57.128000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:54:57.540000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459334475518312468,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:54:12.087Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:54:11.617000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:54:12.087000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459334474037723270,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:54:11.734Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:54:11.211000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:54:11.734000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459334466492436632,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:54:09.935Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:54:09.538000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:54:09.935000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459334464755994891,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:54:09.521Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:54:09.089000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:54:09.521000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459334443784343574,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:54:04.521Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:54:04.115000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:54:04.521000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459334441406304258,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:54:03.954Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:54:03.664000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:54:03.954000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459334432489209939,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:54:01.828Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:54:01.412000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:54:01.828000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459334430106845502,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:54:01.260Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:54:00.945000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:54:01.260000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459334419310448831,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:53:58.686Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:53:58.218000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:53:58.686000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459334409722527866,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:53:56.400Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:53:55.978000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:53:56.400000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459334390176809064,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:53:51.740Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:53:51.349000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:53:51.740000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459334388679704677,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:53:51.383Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:53:50.950000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:53:51.383000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459334374574264608,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:53:48.020Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:53:47.508000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:53:48.020000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459334371675869187,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:53:47.329Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:53:46.964000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:53:47.329000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459334366957408391,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:53:46.204Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:53:45.934000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:53:46.204000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459334363316617229,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:53:45.336Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:53:45.025000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:53:45.336000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459334346778476748,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:53:41.393Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:53:40.980000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:53:41.393000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459334344685523145,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:53:40.894Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:53:40.395000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:53:40.894000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459334337638961232,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:53:39.214Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:53:38.791000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:53:39.214000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459334336674398228,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:53:38.984Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:53:37.667000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:53:38.984000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459332846060568758,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:47:43.594Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:47:43.259000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:47:43.594000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459332840914157711,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:47:42.367Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:47:42.115000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:47:42.367000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459332824602771500,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:47:38.478Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:47:37.107000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:47:38.478000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459332817862529247,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:47:36.871Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:47:36.503000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:47:36.871000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459332801340899379,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:47:32.932Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:47:32.518000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:47:32.932000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459332800598507749,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:47:32.755Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:47:32.119000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:47:32.755000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459332574035050690,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:46:38.738Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:46:38.379000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:46:38.738000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459332571342176551,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:46:38.096Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:46:37.761000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:46:38.096000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459332563272204455,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:46:36.172Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:46:35.670000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:46:36.172000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459332561569579172,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:46:35.766Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:46:35.266000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:46:35.766000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459332519064371363,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:46:25.632Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:46:25.219000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:46:25.632000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459332507316125894,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:46:22.831Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:46:22.443000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:46:22.831000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459332475686883561,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:46:15.290Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:46:14.751000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:46:15.290000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459332472012669145,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:46:14.414Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:46:14.004000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:46:14.414000+00:00,false,0,Animal Battle Stats,1446203750204047426
1459332447182393416,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-09T23:46:08.494Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,,,,,,,,,,,,,2026-01-09T23:46:08.037000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-09T23:46:08.494000+00:00,false,0,Animal Battle Stats,1446203750204047426
