id,activity,application,application_id,attachments,author.avatar,author.bot,author.clan,author.discriminator,author.flags,author.global_name,author.id,author.primary_guild,author.public_flags,author.username,call,channel_id,components,content,date,edited_timestamp,embeds.0.color,embeds.0.content_scan_version,embeds.0.description,embeds.0.fields.0.inline,embeds.0.fields.0.name,embeds.0.fields.0.value,embeds.0.fields.1.inline,embeds.0.fields.1.name,embeds.0.fields.1.value,embeds.0.fields.2.inline,embeds.0.fields.2.name,embeds.0.fields.2.value,embeds.0.fields.3.inline,embeds.0.fields.3.name,embeds.0.fields.3.value,embeds.0.timestamp,embeds.0.title,embeds.0.type,flags,interaction,mention_channels,mention_everyone,mentions,message_reference,nonce,pinned,position,reactions,referenced_message,resolved,role_subscription_data,sticker_items,stickers,thread,timestamp,tts,type,userName,webhook_id
1460779856412545220,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:37:37.746Z,,4491519,0,,true,Visitor,Anonymous,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:37:37.364000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:37:37.746000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460779854214594682,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:37:37.222Z,,6710886,0,,true,User,Anonymous,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:37:36.883000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:37:37.222000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460779841069781024,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:37:34.088Z,,4491519,0,,true,Visitor,Anonymous,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:37:33.788000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:37:34.088000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460779828017103037,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:37:30.976Z,,6710886,0,,true,User,Anonymous,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:37:30.638000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:37:30.976000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460779722119184556,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:37:05.728Z,,4491519,0,,true,Visitor,Anonymous,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:37:05.330000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:37:05.728000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460779695615246418,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:36:59.409Z,,4491519,0,,true,Visitor,Anonymous,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:36:59.107000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:36:59.409000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460779694327726224,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:36:59.102Z,,6710886,0,,true,User,Anonymous,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:36:58.752000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:36:59.102000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460779673431576720,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:36:54.120Z,,4491519,0,,true,Visitor,Anonymous,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:36:53.935000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:36:54.120000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460779672810815775,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:36:53.972Z,,6710886,0,,true,User,Anonymous,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:36:53.418000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:36:53.972000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460779672789979341,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:36:53.967Z,,4491519,0,,true,Visitor,Anonymous,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:36:40.571000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:36:53.967000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460775429446303936,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:20:02.275Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:20:02.003000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:20:02.275000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460775409439473766,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:19:57.505Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:19:57.252000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:19:57.505000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460775401935868061,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:19:55.716Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:19:55.475000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:19:55.716000+00:00,false,0,Animal Battle Stats,1446203750204047426
