id,activity,application,application_id,attachments,author.avatar,author.bot,author.clan,author.discriminator,author.flags,author.global_name,author.id,author.primary_guild,author.public_flags,author.username,call,channel_id,components,content,date,edited_timestamp,embeds.0.color,embeds.0.content_scan_version,embeds.0.description,embeds.0.fields.0.inline,embeds.0.fields.0.name,embeds.0.fields.0.value,embeds.0.fields.1.inline,embeds.0.fields.1.name,embeds.0.fields.1.value,embeds.0.fields.2.inline,embeds.0.fields.2.name,embeds.0.fields.2.value,embeds.0.fields.3.inline,embeds.0.fields.3.name,embeds.0.fields.3.value,embeds.0.fields.4.inline,embeds.0.fields.4.name,embeds.0.fields.4.value,embeds.0.fields.5.inline,embeds.0.fields.5.name,embeds.0.fields.5.value,embeds.0.fields.6.inline,embeds.0.fields.6.name,embeds.0.fields.6.value,embeds.0.fields.7.inline,embeds.0.fields.7.name,embeds.0.fields.7.value,embeds.0.timestamp,embeds.0.title,embeds.0.type,flags,interaction,mention_channels,mention_everyone,mentions,message_reference,nonce,pinned,position,reactions,referenced_message,resolved,role_subscription_data,sticker_items,stickers,thread,timestamp,tts,type,userName,webhook_id
1463689817039835388,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-22T00:20:46.424Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-22T00:20:46.044000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-22T00:20:46.424000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463689784844357725,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-22T00:20:38.748Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-22T00:20:38.455000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-22T00:20:38.748000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463689759850369126,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-22T00:20:32.789Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-22T00:20:32.523000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-22T00:20:32.789000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463689719605891259,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-22T00:20:23.194Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-22T00:20:22.750000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-22T00:20:23.194000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463689707522097283,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-22T00:20:20.313Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-22T00:20:20.017000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-22T00:20:20.313000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463689680607514787,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-22T00:20:13.896Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-22T00:20:13.597000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-22T00:20:13.896000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463689651201118479,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-22T00:20:06.885Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-22T00:20:06.616000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-22T00:20:06.885000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463689628967239700,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-22T00:20:01.584Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-22T00:20:01.252000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-22T00:20:01.584000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463689628115534020,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-22T00:20:01.381Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-22T00:19:54.405000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-22T00:20:01.381000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463683586665480267,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-21T23:56:00.987Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-21T23:56:00.798000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-21T23:56:00.987000+00:00,false,0,Animal Battle Stats,1446203750204047426
