id,activity,application,application_id,attachments,author.avatar,author.bot,author.clan,author.discriminator,author.flags,author.global_name,author.id,author.primary_guild,author.public_flags,author.username,call,channel_id,components,content,date,edited_timestamp,embeds.0.color,embeds.0.content_scan_version,embeds.0.fields.0.inline,embeds.0.fields.0.name,embeds.0.fields.0.value,embeds.0.fields.1.inline,embeds.0.fields.1.name,embeds.0.fields.1.value,embeds.0.fields.2.inline,embeds.0.fields.2.name,embeds.0.fields.2.value,embeds.0.fields.3.inline,embeds.0.fields.3.name,embeds.0.fields.3.value,embeds.0.fields.4.inline,embeds.0.fields.4.name,embeds.0.fields.4.value,embeds.0.fields.5.inline,embeds.0.fields.5.name,embeds.0.fields.5.value,embeds.0.fields.6.inline,embeds.0.fields.6.name,embeds.0.fields.6.value,embeds.0.fields.7.inline,embeds.0.fields.7.name,embeds.0.fields.7.value,embeds.0.timestamp,embeds.0.title,embeds.0.type,flags,interaction,mention_channels,mention_everyone,mentions,message_reference,nonce,pinned,position,reactions,referenced_message,resolved,role_subscription_data,sticker_items,stickers,thread,timestamp,tts,type,userName,webhook_id
1448304944448016577,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-10T13:26:46.961Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,,,,2025-12-10T13:26:46.256000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2025-12-10T13:26:46.961000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448304663207215296,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-10T13:25:39.908Z,,16766720,0,true,User,RamiNoodle733,true,Bracket Size,8 animals,true,Total Matches,7,true,🏆 Champion,Lynx,true,2nd Place,Bighorn Sheep,true,3rd/4th Place,"Ferret, Bactrian Camel",false,Recent Matches,"Bactrian Camel beat Army Ant
Bighorn Sheep beat Osprey
Ferret beat Armadillo
Lynx beat Llama
Bighorn Sheep beat Bactrian Camel
Lynx beat Ferret
Lynx beat Bighorn Sheep",true,🌐 Location,"Richmond, TX, US",2025-12-10T13:25:28.800000+00:00,🏆 Tournament Completed,rich,0,,,false,,,,false,,,,,,,,,2025-12-10T13:25:39.908000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448303479612506255,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-10T13:20:57.717Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,,,,2025-12-10T13:20:52.521000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2025-12-10T13:20:57.717000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448303475275337778,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-10T13:20:56.683Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,,,,2025-12-10T13:20:56.091000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2025-12-10T13:20:56.683000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448301445471535155,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-10T13:12:52.740Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,,,,2025-12-10T13:12:52.339000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2025-12-10T13:12:52.740000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448301441851723857,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-10T13:12:51.877Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,,,,2025-12-10T13:12:51.149000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2025-12-10T13:12:51.877000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448301271521038376,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-10T13:12:11.267Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,,,,2025-12-10T13:12:10.959000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2025-12-10T13:12:11.267000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448301269960757460,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-10T13:12:10.895Z,,4491519,0,true,Visitor,Anonymous,true,🌐 Location,"San Jose, CA, US",,,,,,,,,,,,,,,,,,,2025-12-10T13:12:08.054000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2025-12-10T13:12:10.895000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448301269310767248,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-10T13:12:10.740Z,,4491519,0,true,Visitor,Anonymous,true,🌐 Location,"San Jose, CA, US",,,,,,,,,,,,,,,,,,,2025-12-10T13:12:07.965000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2025-12-10T13:12:10.740000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448296277141094430,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-10T12:52:20.514Z,,16739072,0,false,Matchup,Gorilla vs Chimpanzee,true,User,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,2025-12-10T12:52:20.113000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2025-12-10T12:52:20.514000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448296186980204695,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-10T12:51:59.018Z,,16739072,0,false,Matchup,Gorilla vs Gorilla,true,User,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,2025-12-10T12:51:58.635000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2025-12-10T12:51:59.018000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448296028800422000,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-10T12:51:21.305Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,,,,2025-12-10T12:51:20.863000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2025-12-10T12:51:21.305000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448296014468616192,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-10T12:51:17.888Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,,,,2025-12-10T12:51:16.131000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2025-12-10T12:51:17.888000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448290589559750849,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-10T12:29:44.489Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2025-12-10T12:29:44.224000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2025-12-10T12:29:44.489000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448290588796653658,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-10T12:29:44.307Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2025-12-10T12:29:39.455000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2025-12-10T12:29:44.307000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448273651462836305,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-10T11:22:26.132Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,,,,2025-12-10T11:22:25.818000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2025-12-10T11:22:26.132000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448273646916206623,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-10T11:22:25.048Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,,,,2025-12-10T11:22:24.761000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2025-12-10T11:22:25.048000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448273645947588660,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-10T11:22:24.817Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,,,,2025-12-10T11:20:12.789000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2025-12-10T11:22:24.817000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448273029628039250,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-10T11:19:57.875Z,,4491519,0,true,Visitor,Anonymous,true,🌐 Location,"San Jose, CA, US",,,,,,,,,,,,,,,,,,,2025-12-10T11:19:57.444000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2025-12-10T11:19:57.875000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448193785141002343,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-10T06:05:04.517Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,,,,2025-12-10T06:05:04.382000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2025-12-10T06:05:04.517000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448193778241376359,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-10T06:05:02.872Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,,,,2025-12-10T06:05:01.211000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2025-12-10T06:05:02.872000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448192336302440480,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-10T05:59:19.087Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,,,,2025-12-10T05:59:05.676000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2025-12-10T05:59:19.087000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448192334604013720,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-10T05:59:18.682Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,,,,2025-12-10T05:59:17.061000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2025-12-10T05:59:18.682000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448094898224894074,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T23:32:08.039Z,,16737095,0,true,User,RamiNoodle733,true,Bracket Size,8 animals,true,Matches Completed,2/7,true,Progress,29%,false,Votes Made,"King Cobra beat Wild Horse
Japanese Macaque beat Serval",true,🌐 Location,"Richmond, TX, US",,,,,,,2025-12-09T23:32:07.780000+00:00,🚪 Tournament Quit,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T23:32:08.039000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448094868860702863,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T23:32:01.038Z,,16737095,0,true,User,RamiNoodle733,true,Bracket Size,8 animals,true,Matches Completed,2/7,true,Progress,29%,false,Votes Made,"African Wild Dog beat Sun Bear
African Wild Dog beat Sun Bear",true,🌐 Location,"Richmond, TX, US",,,,,,,2025-12-09T23:29:30.952000+00:00,🚪 Tournament Quit,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T23:32:01.038000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448092919004270745,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T23:24:16.156Z,,16766720,0,true,User,RamiNoodle733,true,Bracket Size,8 animals,true,Total Matches,7,true,🏆 Champion,Bull Shark,true,2nd Place,Caracal,true,3rd/4th Place,"Giraffe, Japanese Macaque",false,Recent Matches,"Japanese Macaque beat Wild Horse
Caracal beat Emperor Penguin
Giraffe beat Porcupine
Bull Shark beat Kiwi
Caracal beat Japanese Macaque
Bull Shark beat Giraffe
Bull Shark beat Caracal",true,🌐 Location,"Richmond, TX, US",2025-12-09T23:18:48.887000+00:00,🏆 Tournament Completed,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T23:24:16.156000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448091742266986731,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T23:19:35.600Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,,,,2025-12-09T23:19:35.339000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T23:19:35.600000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448091738672726026,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T23:19:34.743Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,,,,2025-12-09T23:19:34.471000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T23:19:34.743000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448091625170538719,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T23:19:07.682Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,,,,2025-12-09T23:19:07.368000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T23:19:07.682000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448091622561681519,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T23:19:07.060Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,,,,2025-12-09T23:18:56.307000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T23:19:07.060000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448091622318538763,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T23:19:07.002Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,,,,2025-12-09T23:19:06.474000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T23:19:07.002000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448090975221186672,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T23:16:32.722Z,,5793266,0,true,User,RamiNoodle733,false,Message,Ballo,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,2025-12-09T23:16:32.115000+00:00,💬 General Chat Message,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T23:16:32.722000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448090523586789396,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T23:14:45.044Z,,16739072,0,false,Matchup,Kangaroo vs Sloth,true,User,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,2025-12-09T23:14:44.739000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T23:14:45.044000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448089202095947838,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T23:09:29.976Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,,,,2025-12-09T23:09:27.468000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T23:09:29.976000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448087701000552620,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T23:03:32.087Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,,,,2025-12-09T23:03:31.800000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T23:03:32.087000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448087697603428593,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T23:03:31.277Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,,,,2025-12-09T23:03:30.893000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T23:03:31.277000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448087396569841718,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T23:02:19.505Z,,16766720,0,true,User,RamiNoodle733,true,Bracket Size,8 animals,true,Total Matches,7,true,🏆 Champion,Sawfish,true,2nd Place,Warthog,true,3rd/4th Place,"Black Widow, Snowy Owl",false,Recent Matches,"Warthog beat Mantis Shrimp
Snowy Owl beat Iguana
Black Widow beat Red-Eyed Tree Frog
Sawfish beat Quokka
Warthog beat Snowy Owl
Sawfish beat Black Widow
Sawfish beat Warthog",true,🌐 Location,"Richmond, TX, US",2025-12-09T22:59:48.831000+00:00,🏆 Tournament Completed,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T23:02:19.505000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448086828971327603,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T23:00:04.179Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,,,,2025-12-09T23:00:03.908000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T23:00:04.179000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448086825951297598,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T23:00:03.459Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,,,,2025-12-09T23:00:03.034000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T23:00:03.459000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448086334676926476,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T22:58:06.330Z,,4491519,0,true,Visitor,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,,,,2025-12-09T22:58:06.095000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T22:58:06.330000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448086327156543539,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T22:58:04.537Z,,6710886,0,true,User,RamiNoodle733,true,🌐 Location,"Richmond, TX, US",,,,,,,,,,,,,,,,,,,2025-12-09T22:58:03.298000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T22:58:04.537000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448075109691691160,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T22:13:30.085Z,,16739072,0,false,Matchup,Alligator vs Gorilla,,,,,,,,,,,,,,,,,,,,,,2025-12-09T22:13:29.608000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T22:13:30.085000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448075087487172838,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T22:13:24.791Z,,16739072,0,false,Matchup,Alligator vs Gorilla,,,,,,,,,,,,,,,,,,,,,,2025-12-09T22:13:24.221000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T22:13:24.791000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448074608447324170,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T22:11:30.579Z,,46296,0,true,User,RamiNoodle733,true,Replying To,RamiNoodle733,true,Target,Howler Monkey,false,Reply,ballo,,,,,,,,,,,,,2025-12-09T22:11:30.225000+00:00,↩️ Comment Reply,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T22:11:30.579000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448074233904107621,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T22:10:01.281Z,,65416,0,true,User,RamiNoodle733,true,Animal,Megalodon,true,Vote,👍 Upvote,,,,,,,,,,,,,,,,2025-12-09T22:09:54.432000+00:00,👍 New Vote,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T22:10:01.281000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448074205915513006,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T22:09:54.608Z,,8947848,0,true,User,RamiNoodle733,true,Animal,Megalodon,true,Removed,👍 Was Upvote,,,,,,,,,,,,,,,,2025-12-09T22:09:51.661000+00:00,🗑️ Vote Removed,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T22:09:54.608000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448074123979784265,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T22:09:35.073Z,,4491519,0,true,Visitor,RamiNoodle733,,,,,,,,,,,,,,,,,,,,,,2025-12-09T22:09:34.648000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T22:09:35.073000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448074120842575922,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T22:09:34.325Z,,6710886,0,true,User,RamiNoodle733,,,,,,,,,,,,,,,,,,,,,,2025-12-09T22:09:34.058000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T22:09:34.325000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448074092346605599,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T22:09:27.531Z,,4491519,0,true,Visitor,RamiNoodle733,,,,,,,,,,,,,,,,,,,,,,2025-12-09T22:09:27.255000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T22:09:27.531000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448074090349858958,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T22:09:27.055Z,,6710886,0,true,User,RamiNoodle733,,,,,,,,,,,,,,,,,,,,,,2025-12-09T22:09:25.539000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T22:09:27.055000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448074090043670608,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T22:09:26.982Z,,4491519,0,true,Visitor,RamiNoodle733,,,,,,,,,,,,,,,,,,,,,,2025-12-09T22:09:20.445000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T22:09:26.982000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448072053084262614,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T22:01:21.333Z,,4491519,0,true,Visitor,RamiNoodle733,,,,,,,,,,,,,,,,,,,,,,2025-12-09T22:01:21.037000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T22:01:21.333000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448072043802394876,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T22:01:19.120Z,,6710886,0,true,User,RamiNoodle733,,,,,,,,,,,,,,,,,,,,,,2025-12-09T22:01:18.781000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T22:01:19.120000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448071952894787727,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T22:00:57.446Z,,4491519,0,true,Visitor,Anonymous,,,,,,,,,,,,,,,,,,,,,,2025-12-09T22:00:57.127000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T22:00:57.446000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448071949572898958,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T22:00:56.654Z,,4491519,0,true,Visitor,Anonymous,,,,,,,,,,,,,,,,,,,,,,2025-12-09T22:00:56.045000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T22:00:56.654000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448047395202928694,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T20:23:22.436Z,,4491519,0,true,Visitor,RamiNoodle733,,,,,,,,,,,,,,,,,,,,,,2025-12-09T20:23:21.561000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T20:23:22.436000+00:00,false,0,Animal Battle Stats,1446203750204047426
1448047391176523827,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2025-12-09T20:23:21.476Z,,4491519,0,true,Visitor,Anonymous,,,,,,,,,,,,,,,,,,,,,,2025-12-09T20:23:01.721000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2025-12-09T20:23:21.476000+00:00,false,0,Animal Battle Stats,1446203750204047426
